stateid,nid,year,statefip,suiWun,suiWMun,suiWFun,perc_empl_white,perc_empl_white_men,perc_empl_white_women,citi6016,inst6017_nom,gini,povertyrate,gdp,perc_snap,perc_college,single_person_hh,avg_hh_size,hfr,sexratio_mf,binge_drinking,population,logpop,popdensity,lpopdens,age_under_18,age_18_34,age_35_64,age_above_64,perc_white,perc_hispanic,suiWunl95,suiWunu95,suiWunse,suiWMun95l,suiWMun95u,suiWMunse,suiWFun95l,suiWFun95u,suiWFunse
Oregon,37,2012,41,19.7,30.3,9.300000000000001,57.599998,62.299999,53.099998,57.405132,61.700684,45.65,13.5,44753,20.906092,30.427948,13.035599,3.2070844,47.59999999999999,1.0039507,15.30000019073486,3899444,15.176345,39.96987152099609,3.6881258,22.52610969543457,23.06270027160645,40.32259750366211,14.08859539031982,88.995537,12.133167,18.200001,21.1,.69999999,27.700001,32.799999,1.3,7.9000001,10.7,.69999999
Oregon,37,2013,41,18.7,29.1,8.4,56,60.700001,51.400002,55.310654,65.000008,46,15.1,44820,20.813864,30.746981,13.190063,3.2306342,45.6,1.0003847,16.5,3928030,15.183648,40.3042106628418,3.696456,22.28870964050293,23.03939819335938,40.19493865966797,14.47695541381836,89.502266,12.281247,17.299999,20.1,.69999999,26.6,31.700001,1.3,7.0999999,9.8000002,.69999999
Oregon,37,2014,41,21,33.3,8.9,57,62,52.200001,54.855991,65.000008,46.23999999999999,14.4,45887,20.20018,30.921412,12.983399,3.1884749,46.2,.99717683,16.60000038146973,3971202,15.194579,40.63365173339844,3.7045965,22.0516242980957,22.95303344726563,40.06657791137695,14.92876434326172,88.861855,12.497459,19.5,22.5,.80000001,30.6,36,1.4,7.5,10.3,.69999999
Oregon,37,2015,41,19.7,30.2,9.5,57,61.099998,53.200001,54.702309,67.981781,46.21999859809875,11.9,47811,19.353521,32.547508,12.976321,3.1960261,40.7,.99680722,16.60000038146973,4028977,15.209023,41.03879928588867,3.7145178,21.84057235717773,22.9109058380127,39.84255218505859,15.40596866607666,89.313545,12.69491,18.299999,21.200001,.69999999,27.6,32.700001,1.3,8.1000004,10.9,.69999999
Oregon,37,2016,41,19.9,30.5,9.6,59.900002,65,55.099998,63.086983,67.981781,45.8299994468689,11.8,49132,17.952126,32.936241,12.823977,3.205229,41.4,1.0013883,16.3,4093465,15.224902,41.48712921142578,3.7253833,21.63076972961426,22.94115447998047,39.49308395385742,15.93499374389648,88.890854,12.764688,18.5,21.4,.69999999,27.9,33,1.3,8.1999998,11,.69999999
Pennsylvania,38,2000,42,11.7,19.9,4,62.299999,70.099998,55.099998,47.440418,35.747887,44.07,8.6,43733,6.3261242,22.675406,11.456136,3.2091491,39.1,.9804334,15.75,12284173,16.323822,274.0291137695313,5.6132345,23.79454612731934,21.61813545227051,38.96028137207031,15.62703800201416,86.35907,3.1244137,11.1,12.4,.30000001,18.700001,21.1,.60000002,3.5,4.5999999,.30000001
Pennsylvania,38,2001,42,11.2,19,3.8,62.799999,69.300003,56.700001,55.03072,36.240471,44.48,9.6,44296,6.0824118,23.297277,11.789014,3.1854503,36.3,.95711458,15.60000038146973,12298970,16.325026,274.6225162560411,5.6153975,23.59003416697186,21.55207602183023,39.31239573160804,15.54549519220987,86.719536,3.251385,10.5,11.8,.30000001,17.799999,20.200001,.60000002,3.3,4.3000002,.30000001
Pennsylvania,38,2002,42,11.5,19.4,4,62.599998,69,56.599998,51.885323,36.240471,44.09,9.5,44623,6.2169576,23.740595,11.696153,3.1877613,38.1,.95153356,16.89999961853027,12331031,16.327629,275.2159187425509,5.6175561,23.38552220662433,21.48601659138998,39.66451009114587,15.46395238240561,86.431641,3.2549732,10.8,12.1,.30000001,18.200001,20.6,.60000002,3.4000001,4.5,.30000001
Pennsylvania,38,2003,42,11.5,19.3,4,61.400002,68.099998,55.200001,53.795315,53.655743,43.98,10.5,45451,6.648232,24.270586,11.946916,3.1970758,39.7,.96115106,18,12374658,16.331161,275.8093212290605,5.61971,23.18101024627686,21.41995716094971,40.01662445068359,15.38240957260132,86.00293,3.3878076,10.8,12.1,.30000001,18.1,20.5,.60000002,3.5,4.5999999,.30000001
Pennsylvania,38,2004,42,12.2,20.1,4.7,61.700001,68.300003,55.599998,54.228817,53.369488,45.38,11.3,46575,7.7428288,24.818954,11.525527,3.2386012,35.6,.96327364,17.60000038146973,12410722,16.334072,276.4027237155703,5.6218591,22.97649828592938,21.35389773050943,40.36873881022132,15.30086676279703,85.784714,3.7553077,11.6,12.9,.30000001,18.9,21.299999,.60000002,4.1999998,5.3000002,.30000001
Pennsylvania,38,2005,42,12.2,20.5,4.5,62.299999,69.199997,55.900002,57.53421,53.131466,45.33,11.2,47233,8.3759832,25.880543,11.905251,3.2124107,41.4,.95938587,16,12449990,16.337231,276.9961262020802,5.6240034,22.77198632558185,21.28783830006918,40.72085316975915,15.21932395299277,85.606628,4.0852761,11.6,12.9,.30000001,19.200001,21.700001,.60000002,3.9000001,5,.30000001
Pennsylvania,38,2006,42,12.1,20.5,4.1,62.299999,69.400002,55.599998,60.501663,53.131466,45.5,11.3,47322,8.730834,25.680382,15.110162,3.113153,38.2,.98784417,16.60000038146973,12510809,16.342104,277.58952868859,5.6261435,22.56747436523438,21.22177886962891,41.07296752929688,15.13778114318848,84.86673,4.1981826,11.4,12.8,.30000001,19.200001,21.700001,.60000002,3.5999999,4.6999998,.30000001
Pennsylvania,38,2007,42,12.5,21.2,4.3,62.400002,68.699997,56.5,68.581894,54.888378,46,10.4,48712,9.034955,25.855742,15.061541,3.1324751,34.59999999999999,.98673451,16.20000076293945,12563937,16.34634,276.704544258404,5.6229501,22.61921119689941,21.26441955566406,40.92203521728516,15.19433307647705,84.85479,4.543469,11.9,13.2,.30000001,20,22.5,.60000002,3.7,4.8000002,.30000001
Pennsylvania,38,2008,42,13.5,22.6,4.7,62.5,68.199997,57.099998,71.825401,54.888378,45.7,11,49461,9.4179764,26.34964,15.241263,3.117594,38.4,.98786771,16.70000076293945,12612285,16.350182,277.1016515123,5.6243844,22.41511154174805,21.28221130371094,41.05401611328125,15.24866104125977,84.949463,4.7311759,12.8,14.2,.40000001,21.299999,23.9,.69999999,4.1999998,5.3000002,.30000001
Pennsylvania,38,2009,42,14.1,23,5.7,60.200001,65.400002,55.299999,62.811539,55.082695,46,11.1,47802,10.561443,26.603287,15.268493,3.1114299,37.1,.99025065,16.60000038146973,12666858,16.3545,279.2847900390625,5.6322322,22.47209167480469,21.53371429443359,40.72195816040039,15.27223491668701,84.841583,5.1121688,13.4,14.9,.40000001,21.700001,24.299999,.69999999,5.0999999,6.3000002,.30000001
Pennsylvania,38,2010,42,13.7,22.3,5.5,59,64.800003,53.5,54.851139,54.587669,46.1,12.2,48970,12.388147,27.152634,14.829095,3.1335812,35.5,.98505294,15.19999980926514,12712014,16.358059,281.8941040039063,5.6415315,22.37142562866211,21.5325813293457,40.81888198852539,15.2771110534668,84.182396,5.6539569,13,14.4,.40000001,21,23.5,.69999999,4.9000001,6.0999999,.30000001
Pennsylvania,38,2011,42,15.2,25.1,5.8,59.099998,65.300003,53.299999,50.752388,35.157646,46.11,12.6,49536,13.481238,27.296606,14.86551,3.1453452,36.2,.98589981,18.29999923706055,12745202,16.360666,282.9677124023438,5.6453328,22.14211273193359,21.6926441192627,40.8061637878418,15.35907936096191,83.98304,5.8893175,14.5,16,.40000001,23.700001,26.4,.69999999,5.0999999,6.4000001,.30000001
Pennsylvania,38,2012,42,14.1,23,5.6,60,66.300003,54.099998,48.605766,35.157646,46.42,13.9,50232,14.086262,28.35359,14.803131,3.1054878,38,.98948389,17.89999961853027,12772789,16.362827,283.8359985351563,5.6483965,21.91266250610352,21.88605499267578,40.67049026489258,15.53079414367676,83.819443,6.0863385,13.4,14.8,.40000001,21.700001,24.299999,.69999999,5,6.1999998,.30000001
Pennsylvania,38,2013,42,15.6,25,6.5,59.700001,65.400002,54.299999,52.184437,35.931217,46.96,12.4,50979,13.961633,28.922304,14.951493,3.1535573,36.8,.9898724,17.20000076293945,12783536,16.363668,284.5465087890625,5.6508965,21.68170166015625,22.06502151489258,40.50635147094727,15.74692440032959,83.335396,6.2876663,14.8,16.299999,.40000001,23.6,26.299999,.69999999,5.8000002,7.1999998,.30000001
Pennsylvania,38,2014,42,15.8,25.6,6.4,60.099998,65.300003,55.099998,51.322231,35.74567,46.86,12.5,52117,14.039289,29.101349,14.84162,3.1442058,36.1,.99667388,16.70000076293945,12793767,16.36447,285.15771484375,5.6530423,21.47721862792969,22.20967292785645,40.31184387207031,16.00126457214355,83.306213,6.5191627,15.1,16.6,.40000001,24.299999,27,.69999999,5.8000002,7.0999999,.30000001
Pennsylvania,38,2015,42,16.4,26,7.1,60.5,65.900002,55.299999,52.11684,51.330101,46.84999883174896,12.3,53285,14.268045,29.913599,14.723231,3.144943,36.8,.98989278,17,12802503,16.36515,285.623291015625,5.6546736,21.30146980285645,22.31742095947266,40.07079696655273,16.31031227111816,83.221642,6.7728548,15.6,17.200001,.40000001,24.6,27.4,.69999999,6.4000001,7.8000002,.40000001
Pennsylvania,38,2016,42,17.2,27.4,7.4,60.900002,65.699997,56.400002,53.058086,51.330101,46.88999950885773,11.1,53969,14.579185,31.151867,14.852826,3.1463838,40.2,.99421322,19.4,12784227,16.363722,285.7219848632813,5.6550193,21.15357398986816,22.40425682067871,39.75528717041016,16.68688011169434,83.052315,7.0268779,16.4,18,.40000001,26,28.799999,.69999999,6.6999998,8.1000004,.40000001
Rhode Island,39,2000,44,7,11.4,,64.699997,72,58.400002,77.256546,58.102783,44.22,10.2,43080,7.0701957,26.503798,12.266462,3.1635609,15.3,.95299429,15.35000038146973,1050268,13.864556,1003.245971679688,6.910996,23.63994216918945,23.55513954162598,38.26716995239258,14.53775024414063,86.888672,8.7055492,5.4000001,8.8000002,.89999998,8.5,15,1.6,,,
Rhode Island,39,2001,44,8.800000000000001,14,4,63.299999,69.800003,57.599998,85.758423,59.507042,44.65,9.6,43436,6.7419515,27.61322,12.296907,3.1353228,13.4,.95438296,15.10000038146973,1057142,13.871079,1006.322913980216,6.9140582,23.40678310394287,23.48571618398032,38.6909338633219,14.41656875610352,87.024536,9.0123339,7,10.9,1,10.8,17.9,1.7,2.5,6.1999998,.89999998
Rhode Island,39,2002,44,8.6,13.5,4,62.900002,69.800003,56.900002,79.578041,59.507042,44.35,11,44664,6.7479677,26.94647,11.503916,3.1624391,13.6,.94397718,17.70000076293945,1065995,13.879419,1009.399856280745,6.9171114,23.17362403869629,23.41629282633463,39.11469777425134,14.29538726806641,86.519775,9.3629761,6.8000002,10.6,.89999998,10.3,17.299999,1.7,2.5,6.1999998,.89999998
Rhode Island,39,2003,44,8.4,14.5,,64.5,69.5,59.900002,82.424347,59.507042,43.66,11.5,46086,6.9135718,29.364256,12.222472,3.2274306,7.399999999999999,.95517683,18.20000076293945,1071342,13.884422,1012.476798581274,6.920155,22.94046497344971,23.34686946868896,39.53846168518066,14.1742057800293,86.062134,9.664711,6.6999998,10.5,.89999998,11.3,18.5,1.8,,,
Rhode Island,39,2004,44,8.5,14.5,,62.900002,67.800003,58.5,79.750519,59.507042,43.79,11.5,48003,7.2147326,28.37669,11.283682,3.2144315,11.6,.94644755,18.29999923706055,1074579,13.88744,1015.553740881803,6.9231892,22.70730590820313,23.2774461110433,39.96222559610999,14.05302429199219,85.053352,10.529585,6.6999998,10.5,.89999998,11.3,18.5,1.8,,,
Rhode Island,39,2005,44,7.2,10.5,4.1,64.300003,69.199997,59.900002,83.292725,59.507042,45.14,12.1,48989,7.1246243,29.122364,12.30049,3.2370102,12.4,.95394754,15.10000038146973,1067916,13.88122,1018.630683182331,6.9262147,22.47414684295654,23.20802275339761,40.38598950703943,13.93184280395508,84.903564,11.040236,5.5999999,9.1000004,.89999998,7.6999998,13.9,1.5,2.5,6.3000002,.89999998
Rhode Island,39,2006,44,9.199999999999999,15.9,,64.900002,70.5,59.799999,88.192177,59.507042,44.2,10.5,50342,6.8850794,29.453955,15.1087,3.1266568,12.9,.96160465,17.60000038146973,1063096,13.876696,1021.70762548286,6.9292307,22.24098777770996,23.13859939575195,40.80975341796875,13.81066131591797,84.58828,11.19435,7.4000001,11.4,1,12.4,20,1.9,,,
Rhode Island,39,2007,44,10,16.2,4.1,65.699997,71.300003,60.5,86.602859,59.047928,45.7,9.5,49264,7.2178111,30.486771,15.704289,3.1693625,7.199999999999999,.97915232,18.60000038146973,1057315,13.871243,1016.40103526423,6.9240232,22.29439735412598,23.04115104675293,40.79288864135742,13.87156200408936,84.465202,11.609783,8,12.2,1,12.7,20.4,1.9,2.5,6.4000001,.89999998
Rhode Island,39,2008,44,11.3,16.5,6.4,62.400002,67.599998,57.700001,84.904778,59.047928,46,12.7,47817,8.0443373,30.406656,15.659105,3.0766947,9.199999999999999,.96924311,17.5,1055003,13.869054,1008.97563697636,6.9166908,22.0012035369873,23.04890632629395,40.98345184326172,13.96643829345703,84.912277,11.483001,9.1000004,13.5,1.1,13,20.700001,1.9,4.4000001,9.1000004,1.2
Rhode Island,39,2009,44,12.4,20.8,4.6,60,64.099998,56.299999,81.69812,59.065994,45.7,13,47657,9.7094278,30.660334,15.529682,3.1540084,14.5,.97632879,18.20000076293945,1053646,13.867767,1011.918029785156,6.9196029,22.09818458557129,22.93421173095703,40.92829513549805,14.03931045532227,83.661934,11.920616,10.2,14.7,1.2,16.799999,25.5,2.2,2.9000001,7,1
Rhode Island,39,2010,44,13.1,23.4,,60.299999,63.400002,57.5,78.930511,59.065994,46.7,13.6,48833,13.194407,31.132109,16.075909,3.0895274,9.1,.95786369,16.20000076293945,1053219,13.867362,1021.835998535156,6.9293561,21.78856468200684,23.21057891845703,40.80532836914063,14.19552803039551,83.427269,12.488152,10.8,15.5,1.2,18.9,27.9,2.3,,,
Rhode Island,39,2011,44,10.3,17.1,,59.299999,62,56.700001,84.500763,63.977966,46.73999999999999,13.4,48659,15.230317,31.489506,16.142935,3.0991495,10,.96527076,19.70000076293945,1051856,13.866067,1019.486022949219,6.9270539,21.50036239624023,23.38952445983887,40.77986145019531,14.33025360107422,83.666824,12.825621,8.3999996,12.6,1.1,13.5,21.4,2,,,
Rhode Island,39,2012,44,10.9,17,5.3,59.099998,62.799999,55.700001,79.427826,63.977966,46.47,13.6,48967,16.424068,31.806702,15.589474,3.0872233,10.9,.96157467,17.20000076293945,1052393,13.866577,1018.046997070313,6.9256415,21.19184303283691,23.53851127624512,40.71694183349609,14.55270481109619,83.86763,13.221751,8.8000002,13.1,1.1,13.3,21.299999,2,3.4000001,7.8000002,1.1
Rhode Island,39,2013,44,13.7,22.4,5.5,59.599998,63.799999,55.799999,78.072594,64.233139,47.69,13.5,49365,17.089231,33.252666,15.383575,3.0512547,9,.9839282,17.79999923706055,1052856,13.867017,1017.296020507813,6.9249034,20.89446067810059,23.71001052856445,40.6043586730957,14.79117012023926,82.26799,13.586259,11.3,16.1,1.2,18.200001,27.299999,2.3,3.5999999,8.1000004,1.1
Rhode Island,39,2014,44,11.5,17.7,5.7,60.5,65.300003,56.200001,77.724007,69.303322,48.27,11.3,49372,16.922628,30.64023,15.570148,3.0802305,10,.97507679,18.39999961853027,1054907,13.868963,1018.802001953125,6.9263825,20.64330291748047,23.91089630126953,40.38084030151367,15.06496047973633,83.127693,14.045659,9.3000002,13.7,1.1,14,22.1,2,3.8,8.3999996,1.1
Rhode Island,39,2015,44,12.5,20.2,5.3,61.900002,65.800003,58.400002,80.93689,69.303322,47.31999933719635,11.8,50278,16.56963,33.140877,16.114014,3.0287552,15.1,.96999288,16,1056298,13.870281,1019.197998046875,6.9267712,20.4068489074707,24.07282829284668,40.1179313659668,15.40239238739014,83.239388,14.447154,10.2,14.8,1.2,16.200001,24.9,2.0999999,3.5,7.9000001,1.1
Rhode Island,39,2016,44,13.4,20.5,6.6,60.799999,64.199997,57.599998,81.674126,69.303322,47.81000018119812,11.4,50239,16.191858,34.993446,16.716267,3.0219078,13.9,.96210325,15.8,1056426,13.870402,1020,6.9275579,20.14298820495605,24.19726753234863,39.86852264404297,15.79122066497803,83.218987,14.951261,11,15.7,1.2,16.5,25.200001,2.2,4.5,9.3999996,1.2
South Carolina,40,2000,45,14,21.4,6.9,63.799999,71.800003,56.599998,44.792149,55.433292,44.89,11.1,37399,7.338932,20.744198,10.44526,3.1451511,49.2,.96425998,12.30000019073486,4024223,15.207843,133.2474975585938,4.8922081,25.16545295715332,24.14454460144043,38.5930061340332,12.09699726104736,67.951469,2.3912024,12.6,15.4,.69999999,19,23.9,1.3,5.5999999,8.3999996,.69999999
South Carolina,40,2001,45,14.5,22.2,6.9,60.599998,67.5,54.5,42.975914,50.197517,44.9,15.1,37172,7.7667499,22.949102,10.655293,3.2188792,44.2,.93394619,12.30000019073486,4064995,15.217923,134.9592388345336,4.904973,24.97802289326984,23.93923791249591,38.86574045817054,12.21699968973795,68.272179,2.0377893,13.1,15.9,.69999999,19.700001,24.700001,1.3,5.5999999,8.5,.69999999
South Carolina,40,2002,45,13.9,23.2,4.8,59.599998,66.300003,53.200001,49.622601,49.529789,45.72,14.3,37660,9.2339077,22.848757,10.593094,3.1217566,46.6,.93615973,12.39999961853027,4107795,15.228397,136.670980110473,4.9175763,24.79059282938641,23.73393122355145,39.13847478230798,12.33700211842856,67.980125,2.6388888,12.5,15.3,.69999999,20.700001,25.700001,1.3,3.8,6.0999999,.60000002
South Carolina,40,2003,45,14.4,22.5,6.6,61.200001,67.699997,55,46.20834,26.109831,44.89,12.7,38585,10.855994,23.354843,10.843489,3.1280844,45.6,.93477434,14.39999961853027,4150297,15.23869,138.3827213864129,4.9300232,24.60316276550293,23.52862453460693,39.41120910644531,12.45700454711914,67.930824,2.3345084,13,15.8,.69999999,20,25,1.3,5.3000002,8,.69999999
South Carolina,40,2004,45,14.5,23.9,5.3,61.5,68.099998,55.299999,40.773251,25.344334,45.91,14.9,38528,11.807821,24.759151,10.945018,3.1608131,43.6,.94403607,13.5,4210921,15.253192,140.0944626623527,4.942317,24.41573270161945,23.32331784566242,39.68394343058264,12.57700697580972,68.952652,2.9725571,13.1,15.9,.69999999,21.299999,26.4,1.3,4.1999998,6.5999999,.60000002
South Carolina,40,2005,45,15.1,24.1,6.4,60.700001,67.699997,54.200001,46.185169,24.744596,45.71,15,39009,12.203903,23.189732,11.067113,3.1630721,39.4,.94858605,12.80000019073486,4270150,15.267159,141.8062039382921,4.9544616,24.22830263773602,23.11801115671796,39.95667775472009,12.69700940450033,68.180313,3.3099844,13.7,16.5,.69999999,21.6,26.6,1.3,5.1999998,7.8000002,.69999999
South Carolina,40,2006,45,15.2,23.5,7.2,60.599998,68.800003,52.900002,44.220196,24.599773,46.2,11.2,39088,12.260504,23.042719,13.703238,3.0963268,40.3,.97604632,13.5,4357847,15.287489,143.517945214232,4.9664602,24.04087257385254,22.91270446777344,40.22941207885742,12.81701183319092,68.446297,3.4696217,13.9,16.6,.69999999,21,25.9,1.3,5.9000001,8.6000004,.69999999
South Carolina,40,2007,45,15.3,23.2,7.7,61.099998,69.5,53.099998,47.079208,25.106646,45.9,14.1,39398,12.270016,23.980288,13.910922,3.070287,41.5,.9613477,13.89999961853027,4444110,15.30709,143.839571619342,4.9686985,24.21873092651367,22.9251766204834,40.05241012573242,12.80368423461914,68.384842,3.8188093,14,16.700001,.69999999,20.799999,25.700001,1.2,6.3000002,9,.69999999
South Carolina,40,2008,45,15.9,25.6,6.5,59.799999,66.699997,53.200001,47.901535,24.130682,46.40000000000001,14,38548,13.021937,24.120792,13.799389,3.109267,42,.95963931,12.30000019073486,4528996,15.326011,146.238883345689,4.9852414,24.00263404846191,22.82169151306152,40.13562774658203,13.0400447845459,68.69548,3.9733694,14.5,17.299999,.69999999,23.1,28.200001,1.3,5.1999998,7.8000002,.60000002
South Carolina,40,2009,45,17.3,27.3,7.6,55.900002,60.799999,51.299999,48.333523,24.854786,46.2,13.7,36352,14.978806,24.718588,13.692915,3.1207514,40.9,.9665153,12.69999980926514,4589872,15.339363,146.693603515625,4.9883461,24.02934074401855,23.0819263458252,39.76855087280273,13.12018203735352,68.721024,4.4711289,15.8,18.700001,.69999999,24.700001,29.799999,1.3,6.1999998,8.8999996,.69999999
South Carolina,40,2010,45,17.5,26.7,8.6,55.799999,61.5,50.299999,44.55014,24.854786,46.1,17,36708,17.194309,24.921373,13.57814,3.1644406,41.8,.96441513,12.30000019073486,4635894,15.349339,150.0773010253906,5.0111504,23.70116424560547,23.05657958984375,40.04386138916016,13.19839286804199,68.72184,4.9998145,16.1,19,.69999999,24.1,29.200001,1.3,7.1999998,10,.69999999
South Carolina,40,2011,45,18,27.7,8.5,54.900002,60.900002,49.200001,41.523117,18.486666,46.48,19,37271,18.070902,24.071648,13.250406,3.1344311,46.6,.96676403,15.39999961853027,4672733,15.357255,152.2207946777344,5.025332,23.49580383300781,23.05169105529785,39.97972869873047,13.4727783203125,68.480202,5.1479411,16.5,19.4,.69999999,25.1,30.299999,1.3,7.0999999,9.8999996,.69999999
South Carolina,40,2012,45,18.6,28.6,8.9,55,61.400002,49,35.642433,18.486666,46.84,16.7,37177,18.422743,25.65209,13.29934,3.1018729,45.9,.96083844,15.39999961853027,4721341,15.367603,154.0334014892578,5.0371695,23.27732849121094,23.10088348388672,39.79782485961914,13.8239631652832,68.637596,5.2360392,17.1,20.1,.80000001,26,31.200001,1.3,7.4000001,10.3,.69999999
South Carolina,40,2013,45,18.9,30,8.199999999999999,55.5,62.5,49,41.383545,18.171524,46.65000000000001,15.9,37560,18.36775,26.152479,13.472621,3.1395395,44.5,.96251005,14.89999961853027,4768498,15.377542,155.6717987060547,5.04775,23.05916213989258,23.10296821594238,39.60129547119141,14.23657417297363,68.986198,5.2928696,17.4,20.4,.80000001,27.299999,32.599998,1.4,6.8000002,9.6000004,.69999999
South Carolina,40,2014,45,20.2,30.8,9.800000000000001,55.700001,61.900002,49.900002,37.383347,18.171524,46.87,16.5,38055,17.280666,26.49329,13.575922,3.1001499,42,.96339959,14.10000038146973,4829160,15.390183,157.2575988769531,5.0578852,22.84674453735352,23.07683563232422,39.36495590209961,14.71146297454834,69.048676,5.3338842,18.6,21.700001,.80000001,28.1,33.5,1.4,8.3000002,11.3,.80000001
South Carolina,40,2015,45,19.3,29.1,9.800000000000001,57.200001,64,50.900002,38.159119,18.171524,46.97999954223633,14.3,38819,16.432756,26.999182,13.801631,3.0850432,39.3,.9641481,15.19999980926514,4896146,15.403959,158.9309997558594,5.06847,22.64397239685059,23.03312301635742,39.1106071472168,15.21229553222656,68.882957,5.3425694,17.799999,20.799999,.80000001,26.5,31.700001,1.3,8.3000002,11.2,.80000001
South Carolina,40,2016,45,21.1,31.8,10.8,57.5,63.299999,52.099998,46.059013,18.171524,47.35000133514404,14.1,39423,16.226419,27.827349,13.803236,3.0860877,45,.95224625,16.8,4961119,15.417142,160.8280944824219,5.0803361,22.4584846496582,22.8612060546875,38.92555999755859,15.75475120544434,69.178734,5.5070033,19.6,22.700001,.80000001,29.1,34.5,1.4,9.3000002,12.3,.80000001
South Dakota,41,2000,46,11.8,20.5,,71.599998,76.800003,66.599998,39.044033,29.225349,44.15,10.7,38906,5.6740546,21.404003,12.08248,3.1486049,54.7,1.0174721,17.95000076293945,755844,13.53559,9.947256088256836,2.2972968,26.84647369384766,22.34196662902832,36.48661041259766,14.32494640350342,89.261589,1.3139211,9.3000002,14.7,1.3,16,26,2.5,,,
South Dakota,41,2001,46,12.4,20.8,,71.099998,76.300003,66.199997,53.983791,29.225349,43.66999999999999,8.4,39245,5.8833308,23.756065,11.534298,3.1597762,51.8,.9995333,18.5,757972,13.538402,10.00672140108078,2.303257,26.5066967010498,22.35792986551921,36.81832122802734,14.31704966227213,94.871483,1.5606456,9.8999996,15.3,1.3,16.200001,26.200001,2.5,,,
South Dakota,41,2002,46,11,19.3,,72.199997,77.599998,67.099998,46.334126,29.225349,42.59,11.5,43365,6.2712827,23.657047,11.500172,3.1558509,56.39999999999999,1.006972,18.5,760020,13.541101,10.06618671390473,2.3091819,26.16691970825195,22.37389310201009,37.15003204345703,14.30915292104085,96.127808,1.4213833,8.6999998,13.8,1.3,14.9,24.6,2.4000001,,,
South Dakota,41,2003,46,12.8,21,,72.5,76.699997,68.400002,49.833706,36.468815,41.05,12.7,44070,6.7008061,23.17057,11.611494,3.1714084,53.7,1.0078628,19,763729,13.545968,10.12565202672867,2.3150721,25.8271427154541,22.38985633850098,37.48174285888672,14.30125617980957,95.814369,1.3505152,10.2,15.8,1.4,16.4,26.4,2.5,,,
South Dakota,41,2004,46,12.7,21.4,,72.400002,76.699997,68.199997,49.682362,36.468815,43.46,13.4,45524,6.9391584,23.252439,12.186842,3.1641798,56.7,1.0133706,17,770396,13.55466,10.18511733955262,2.3209276,25.48736572265625,22.40581957499186,37.81345367431641,14.29335943857829,95.197853,1.7226359,10.2,15.7,1.4,16.799999,26.9,2.5,,,
South Dakota,41,2005,46,15.3,26,,71.800003,76.400002,67.5,54.881939,29.225349,44.28,11.8,46303,7.2334633,24.200233,12.17053,3.264462,50.4,.96373796,18,775493,13.561255,10.24458265237655,2.3267491,25.1475887298584,22.42178281148275,38.14516448974609,14.28546269734701,89.848534,1.6302679,12.3,18.200001,1.5,20.9,32,2.8,,,
South Dakota,41,2006,46,15.1,25.7,,71.5,76.800003,66.300003,49.608154,29.225349,43.9,10.7,46561,7.4666076,25.10396,14.894126,3.180176,51.4,1.0223125,18.20000076293945,783033,13.57093,10.3040479652005,2.3325369,24.80781173706055,22.43774604797363,38.47687530517578,14.27756595611572,87.670586,1.7123258,12.2,18,1.5,20.700001,31.700001,2.7,,,
South Dakota,41,2007,46,11.4,17.2,5.7,72.800003,77.800003,68,53.651424,30.125032,42.3,9.4,48075,7.6104412,25.379539,15.459141,3.0859754,51.1,1.0575442,17.29999923706055,791623,13.581841,10.3873586293946,2.3405895,24.75943183898926,22.7563648223877,38.25441741943359,14.22978496551514,89.217606,2.9232054,9.1000004,14.2,1.3,13.1,22.200001,2.2,3.5,8.8000002,1.3
South Dakota,41,2008,46,13.6,23.1,,72.699997,77.300003,68.400002,55.88549,30.125032,44.6,13.1,49608,7.87675,23.937141,15.966421,3.092725,51,1.0455786,17.79999923706055,799124,13.591271,10.4864037024859,2.3500795,24.5487003326416,22.71321487426758,38.42441940307617,14.31366634368896,89.489479,2.7878845,11,16.6,1.4,18.299999,28.700001,2.5999999,,,
South Dakota,41,2009,46,13.1,22.8,,71.099998,74.5,67.699997,47.121254,29.225351,45.2,14.1,49230,9.1666489,25.592243,15.50094,3.1600697,51.9,1.0069497,19.29999923706055,807067,13.601162,10.49637031555176,2.3510294,24.65735054016113,23.12366485595703,37.87910461425781,14.33987903594971,88.399437,2.3644021,10.6,16.1,1.4,18.1,28.4,2.5,,,
South Dakota,41,2010,46,15.5,24.4,6.7,69.599998,72.900002,66.300003,38.754322,29.225351,44.2,13.2,49169,11.679054,28.570915,16.328482,3.2338049,52.3,1.0526903,17.70000076293945,816299,13.612536,10.54545974731445,2.3556955,24.93464279174805,22.66699409484863,38.13314437866211,14.26521873474121,87.947159,2.55774,12.6,18.4,1.5,19.5,30,2.5999999,4.3000002,10,1.4
South Dakota,41,2011,46,14.1,23.2,,69.199997,72.900002,65.5,46.227703,29.502014,43.24,14.5,51960,12.3521,25.822617,15.810199,3.2038984,47.9,1.0299618,22.10000038146973,824289,13.622276,10.65408992767334,2.3659439,24.80856132507324,22.83591461181641,38.01673126220703,14.33879280090332,88.177391,2.8101573,11.4,16.9,1.4,18.5,28.799999,2.5,,,
